사용일,라인,역명,유임승차,무임승차,유임하차,무임하차
201701,9호선,공항시장,66421,19366,75909,21457
201701,9호선,구반포,73130,21176,78251,21326
201701,9호선,국회의사당,394354,47958,397464,41697
201701,9호선,김포공항,259916,17277,341364,19429
201701,9호선,노들,112328,26672,95401,25389
201701,9호선,노량진,767308,80433,813879,84014
201701,9호선,당산,461861,53949,434819,50036
201701,9호선,동작(현충원),41171,11839,31304,10447
201701,9호선,등촌,225808,71751,223603,72619
201701,9호선,마곡나루,81700,9092,75365,8705
201701,9호선,사평,62795,12259,58881,12174
201701,9호선,샛강,124394,22033,133283,22433
201701,9호선,선유도,171400,23111,170804,22681
201701,9호선,신논현,827260,43898,834075,40888
201701,9호선,신목동,100404,15622,86723,14202
201701,9호선,신반포,77642,21173,78507,21871
201701,9호선,신방화,192678,38774,186720,39239
201701,9호선,양천향교,181039,34928,180516,34220
201701,9호선,여의도,525209,37511,495935,33390
201701,9호선,염창,406958,53065,392300,52847
201701,9호선,증미,171439,38339,177242,38732
201701,9호선,흑석(중앙대입구),208940,47869,218500,49522
201701,9호선2단계,봉은사,325305,31489,317148,30687
201701,9호선2단계,삼성중앙,117866,16851,123495,16435
201701,9호선2단계,종합운동장,159454,11898,128047,10123
201701,9호선2단계,언주,208025,20114,207343,19478
201701,9호선2단계,선정릉,175908,15812,182318,15112
201701,경강선,초월,51358,8474,48070,8658
201701,경강선,판교,69516,7324,67593,5717
201701,경강선,부발,37471,4310,33779,3985
201701,경강선,삼동,32008,5893,23837,5937
201701,경강선,세종대왕릉,5578,2625,5752,2656
201701,경강선,곤지암,44723,9473,41371,9224
201701,경강선,여주,44512,13905,42722,13403
201701,경강선,이매,32884,7875,19039,5652
201701,경강선,이천,58776,9801,61198,10489
201701,경강선,경기광주,122659,16355,120715,16935
201701,경강선,신둔도예촌,21475,4139,18654,3747
201701,경부선,지제,40693,5182,38461,5034
201701,경부선,명학,235349,38101,233990,38026
201701,경부선,진위,37391,6942,33569,6509
201701,경부선,천안,163412,55100,159209,54133
201701,경부선,평택,334590,60258,332642,58540
201701,경부선,화서,196457,36006,192766,36579
201701,경부선,병점,350347,49827,352885,49840
201701,경부선,서동탄,36670,7618,32765,7131
201701,경부선,서울역,10,1,0,0
201701,경부선,서정리,110467,22429,111251,21810
201701,경부선,석수,278102,41771,242315,39912
201701,경부선,성균관대,373651,47067,355727,47192
201701,경부선,성환,83606,18069,84664,17763
201701,경부선,세류,103636,16540,97636,16586
201701,경부선,세마,61375,11157,53778,10922
201701,경부선,송탄,116478,22422,115752,22187
201701,경부선,수원,1113033,125213,1192982,131242
201701,경부선,신길,253489,41605,201887,37533
201701,경부선,신도림,87009,16996,86757,18878
201701,경부선,안양,626146,103354,617712,105172
201701,경부선,영등포,1279065,251869,1363284,251847
201701,경부선,오산,258287,36584,248906,37111
201701,경부선,오산대,54985,9745,52616,9349
201701,경부선,용산,1052806,118902,1050214,116580
201701,경부선,의왕,203706,34043,190948,34270
201701,경부선,가산디지털단지,418597,25874,507417,28852
201701,경부선,관악,192508,48347,178825,47109
201701,경부선,광명,38755,2412,31691,2177
201701,경부선,구로,528866,84268,552334,81108
201701,경부선,군포,182611,30314,177840,29017
201701,경부선,금정,715728,95593,716355,96063
201701,경부선,금천구청,261828,67456,240535,67523
201701,경부선,남영,271386,37326,289273,38637
201701,경부선,노량진,448725,53729,418548,51216
201701,경부선,당정,171829,25226,162800,24739
201701,경부선,대방,376721,66124,373278,66082
201701,경부선,독산,397994,61022,416015,63791
201701,경부선,두정,134697,19727,138421,20137
201701,경부선,직산,23154,4886,24630,4858
201701,경원선,지행,162595,40292,159881,39821
201701,경원선,방학,196247,93075,188127,92190
201701,경원선,청량리(서울시립대입구),317457,129708,358372,140013
201701,경원선,한남,95634,30030,96005,28149
201701,경원선,회룡,250962,120401,234913,121309
201701,경원선,보산,39497,13102,37344,12540
201701,경원선,서빙고,45457,14585,47253,14147
201701,경원선,석계,245101,57454,274762,61617
201701,경원선,소요산,59229,57118,45706,50376
201701,경원선,신이문,217879,60498,186894,59096
201701,경원선,양주,208921,45124,181417,42851
201701,경원선,옥수,1432,104,821,64
201701,경원선,왕십리(성동구청),421626,54734,483014,58500
201701,경원선,외대앞,271411,51556,255295,51157
201701,경원선,월계,90222,46889,79863,44654
201701,경원선,응봉,38696,16032,31173,14737
201701,경원선,의정부,536158,108869,569657,109744
201701,경원선,이촌(국립중앙박물관),103500,26582,78238,21380
201701,경원선,가능,154502,54444,142013,53268
201701,경원선,광운대,209306,49332,192377,49183
201701,경원선,녹양,109677,29284,98434,27720
201701,경원선,녹천,110253,34908,86842,31991
201701,경원선,덕계,45120,14274,40574,13956
201701,경원선,덕정,148262,30501,141722,30912
201701,경원선,도봉,124000,61149,116087,61233
201701,경원선,도봉산,147183,73648,80239,57399
201701,경원선,동두천,42171,16003,51642,21049
201701,경원선,동두천중앙,78320,36837,72529,37367
201701,경원선,망월사,151354,59446,150474,61494
201701,경원선,창동,2,0,0,0
201701,경의선,일산,208761,49071,199007,49692
201701,경의선,백마,158174,27253,142857,26988
201701,경의선,파주,27208,6122,19363,4898
201701,경의선,풍산,106668,24204,97832,24305
201701,경의선,행신,186579,30280,175995,30588
201701,경의선,홍대입구,42712,4073,63590,5096
201701,경의선,화전,38372,6972,35221,6688
201701,경의선,효창공원앞,46481,9831,50353,10572
201701,경의선,서강대,51704,7941,51923,7312
201701,경의선,서울역,70784,8603,82950,10397
201701,경의선,수색,49733,14985,54370,15563
201701,경의선,신촌,18582,2826,24310,3401
201701,경의선,야당,77413,18449,70949,17977
201701,경의선,운정,112371,24902,100039,23755
201701,경의선,월롱,51993,7118,56810,7926
201701,경의선,가좌,85649,38212,76680,39243
201701,경의선,강매,57151,13290,46756,12525
201701,경의선,곡산,11179,3968,11074,3826
201701,경의선,공덕,53431,8636,53550,8909
201701,경의선,금릉,114614,21843,112271,21497
201701,경의선,금촌,166393,38755,161593,39459
201701,경의선,능곡,80919,26066,73489,25046
201701,경의선,디지털미디어시티,54920,8941,49033,8788
201701,경의선,문산,142146,38086,140058,37931
201701,경의선,탄현,185554,32457,176436,32081
201701,경인선,인천,94127,29577,76404,26985
201701,경인선,제물포,224045,48478,207480,48665
201701,경인선,주안,636553,94309,580566,86388
201701,경인선,중동,231230,58154,212191,57942
201701,경인선,백운,198335,58755,189777,59232
201701,경인선,부개,235207,57039,217444,56112
201701,경인선,부천,1008811,187844,1007760,188198
201701,경인선,부평,1024933,127835,1131561,131436
201701,경인선,소사,291198,76892,282045,76170
201701,경인선,송내,814479,103013,794911,100619
201701,경인선,역곡,724087,127655,690131,128792
201701,경인선,오류동,269319,78775,246182,76670
201701,경인선,온수(성공회대입구),150795,39476,145344,39522
201701,경인선,간석,152130,39321,143333,37986
201701,경인선,개봉,545765,138262,546156,143996
201701,경인선,구일,188026,29776,200827,29496
201701,경인선,도원,63762,31873,63335,33028
201701,경인선,도화,77727,31907,68530,31339
201701,경인선,동암,499558,100000,496698,101254
201701,경인선,동인천,423622,114386,400553,109776
201701,경춘선,평내호평,124036,34884,120542,33128
201701,경춘선,천마산,25712,12896,22950,12733
201701,경춘선,춘천,37790,14755,33427,12076
201701,경춘선,굴봉산,4887,1067,5081,1095
201701,경춘선,청평,54346,12757,47659,12346
201701,경춘선,강촌,13536,3174,11722,3059
201701,경춘선,갈매,36354,10430,30948,9579
201701,경춘선,가평,52601,10683,56158,10258
201701,경춘선,마석,69795,26975,73345,27127
201701,경춘선,남춘천,61640,20561,65218,21457
201701,경춘선,백양리,11434,717,10116,771
201701,경춘선,김유정,9938,2416,10745,2376
201701,경춘선,별내,49952,13513,48765,13065
201701,경춘선,사릉,79349,15796,74232,15303
201701,경춘선,상천,6396,2809,5514,2686
201701,경춘선,대성리,15810,3982,15767,3692
201701,경춘선,금곡,27704,11937,26720,11153
201701,경춘선,신내,12900,5661,14174,5171
201701,경춘선,퇴계원,74945,21929,66347,21070
201701,공항철도 1호선,공항화물청사,68272,7231,76643,7145
201701,공항철도 1호선,공덕,41018,5562,52392,5918
201701,공항철도 1호선,계양,283851,26448,265941,25876
201701,공항철도 1호선,검암,250499,21418,244153,21364
201701,공항철도 1호선,운서,137730,20662,140874,20310
201701,공항철도 1호선,영종,40519,9501,39214,9648
201701,공항철도 1호선,서울역,274439,26675,229782,23175
201701,공항철도 1호선,홍대입구,239620,15533,240488,14572
201701,공항철도 1호선,청라국제도시,129131,7554,124088,7493
201701,공항철도 1호선,인천국제공항,418854,36730,404241,34731
201701,공항철도 1호선,디지털미디어시티,317512,19767,276685,18278
201701,공항철도 1호선,김포공항,292676,16755,178454,12102
201701,과천선,범계,781873,94606,765372,92684
201701,과천선,인덕원,639900,89477,620004,91224
201701,과천선,평촌,407239,55671,399987,56062
201701,과천선,대공원,69632,20956,73988,23314
201701,과천선,정부과천청사,303465,58835,281470,56298
201701,과천선,선바위,220416,26337,176392,24824
201701,과천선,경마공원,126771,45921,129052,45699
201701,과천선,과천,113277,30284,90723,28861
201701,분당선,가천대,171254,21370,197780,23211
201701,분당선,한티,363631,58882,379368,60050
201701,분당선,개포동,82482,19391,82800,19931
201701,분당선,구룡,36283,16266,33570,16584
201701,분당선,구성,107395,34669,105947,35503
201701,분당선,기흥,180867,27422,171316,27843
201701,분당선,대모산입구,70567,25721,62463,24845
201701,분당선,도곡,147504,34093,152881,35028
201701,분당선,망포,323748,26124,297911,25059
201701,분당선,매교,57185,15596,55407,16020
201701,분당선,매탄권선,108008,12532,100284,12071
201701,분당선,모란,518159,142835,504331,156254
201701,분당선,미금,462331,107046,490254,118131
201701,분당선,보정,55749,21999,42348,20613
201701,분당선,복정,3,0,0,0
201701,분당선,상갈,122759,26762,115687,24983
201701,분당선,서울숲,157713,18627,155106,18134
201701,분당선,서현,679405,116518,699965,114799
201701,분당선,선릉,221506,24311,461653,40802
201701,분당선,선정릉,189362,30935,210070,31387
201701,분당선,수내,341355,70646,339766,70128
201701,분당선,수서,317811,49616,314602,50403
201701,분당선,수원,256050,24507,166308,14644
201701,분당선,수원시청,275936,29883,311748,30561
201701,분당선,신갈,104892,26983,99449,26625
201701,분당선,압구정로데오,385493,35496,438817,33707
201701,분당선,야탑,684349,136793,721408,135332
201701,분당선,영통,223890,25425,227537,25219
201701,분당선,오리,344528,83505,291073,70993
201701,분당선,이매,123380,34300,127432,35883
201701,분당선,정자,422354,72795,466388,70906
201701,분당선,죽전,374395,70000,430221,78227
201701,분당선,청명,102081,14743,93190,14918
201701,분당선,태평,352438,81254,332818,83628
201701,분당선,강남구청,207226,34439,243321,37331
201701,수인선,남동인더스파크,56746,4404,63418,4433
201701,수인선,달월,2266,1104,1821,485
201701,수인선,소래포구,102008,35473,95843,34659
201701,수인선,송도,67351,18667,64329,18560
201701,수인선,숭의,65500,20102,61604,19302
201701,수인선,신포,39358,10297,41808,10355
201701,수인선,호구포,90826,14523,92941,14618
201701,수인선,원인재,119039,24796,118569,24534
201701,수인선,월곶,61325,11060,56696,11055
201701,수인선,인천,21356,8016,37868,10540
201701,수인선,인천논현,149732,27716,155076,27449
201701,수인선,인하대,118648,18021,108370,17073
201701,수인선,연수,122525,23308,121770,23330
201701,안산선,고잔,222696,30193,215779,28814
201701,안산선,대야미,95170,19409,84102,18309
201701,안산선,반월,118018,25234,107617,24527
201701,안산선,산본,438060,89148,472753,90884
201701,안산선,상록수,510578,73952,494153,75029
201701,안산선,수리산,100326,28292,72510,26360
201701,안산선,한대앞,219411,35870,211423,35648
201701,안산선,안산,482550,39806,444225,37898
201701,안산선,오이도,213317,26651,204254,26172
201701,안산선,정왕,219132,21116,235804,22566
201701,안산선,중앙,446267,51691,477207,51001
201701,안산선,초지,91928,13686,86156,12892
201701,안산선,신길온천,42065,7427,37348,7197
201701,일산선,대곡,32324,7734,22414,6624
201701,일산선,화정,448013,117799,471538,120299
201701,일산선,마두,169588,66260,175987,68369
201701,일산선,대화,332750,78365,259244,70428
201701,일산선,지축,1,0,0,0
201701,일산선,주엽,182444,83245,182382,87244
201701,일산선,정발산,211962,48866,231421,45554
201701,일산선,원흥,152299,33217,128576,30763
201701,일산선,원당,267429,74271,251685,74623
201701,일산선,백석,279281,70610,276827,68671
201701,일산선,삼송,309968,71553,290750,72028
201701,장항선,쌍용(나사렛대),50513,13366,47127,13100
201701,장항선,신창(순천향대),31937,7147,31641,6776
201701,장항선,온양온천,96317,65139,97294,65047
201701,장항선,봉명,26978,12889,26476,12668
201701,장항선,아산,66825,7374,58560,6585
201701,장항선,배방,22825,6439,22392,6356
201701,중앙선,구리,316881,72260,334893,73501
201701,중앙선,회기,664299,115479,649026,115255
201701,중앙선,덕소,136156,44548,135578,44959
201701,중앙선,도농,198549,49471,172435,47527
201701,중앙선,도심,53760,18007,41885,17252
201701,중앙선,망우,178241,59177,171691,60333
201701,중앙선,상봉(시외버스터미널),127877,32279,125958,30712
201701,중앙선,신원,3787,2481,3412,2046
201701,중앙선,아신,14735,4570,14781,4511
201701,중앙선,양수,38630,14203,38881,14159
